Wavelength (nm),Power (W)
349.973,9.8491014346e-08
359.99,1.1829326907900003e-07
370.003,1.416124744920001e-07
380.013,1.7752923818299995e-07
390.019,2.434135652859998e-07
400.022,3.2592574246000006e-07
410.021,4.139995509599999e-07
420.016,5.090979213900004e-07
430.007,5.6248706712e-07
439.994,6.4649135368e-07
449.977,7.557459917599999e-07
460.035,8.607776458999999e-07
470.01,9.524378754200007e-07
479.98,1.0509710997999994e-06
490.025,1.1478125894899995e-06
499.985,1.23994683689e-06
510.021,1.3185247939700003e-06
519.972,1.388317379e-06
529.998,1.4554659941100001e-06
540.019,1.4981394081800006e-06
550.034,1.5274107511800003e-06
559.965,1.5693114675599993e-06
569.97,1.6295481873100003e-06
579.97,1.64943807137e-06
589.964,1.66879533086e-06
600.032,1.6879688045600003e-06
610.014,1.6682833645700004e-06
619.991,1.6132984871500004e-06
629.962,1.55965630085e-06
640.006,1.5303195407500006e-06
649.964,1.5036352902799994e-06
659.996,1.4462164710899997e-06
670.021,1.3577133143099996e-06
680.039,1.2754511442800002e-06
690.015,1.2968151730499994e-06
700.014,1.3487545896400003e-06
710.006,1.3887401911799997e-06
719.99,1.3977330763999998e-06
729.968,1.3875129287199993e-06
740.018,1.3618356030100002e-06
749.981,1.3399694858300002e-06
