Wavelength (nm),Current (A)
349.973,1.0348802674555554e-09
359.99,1.5590419811111116e-09
370.003,2.237677421666667e-09
380.013,3.2155936048888884e-09
390.019,5.153378992111112e-09
400.022,7.956293518444445e-09
410.021,1.1390300546666664e-08
420.016,1.552923345888889e-08
430.007,1.8426544692222218e-08
439.994,2.3227956914444452e-08
449.977,2.8813722043333342e-08
460.035,3.465231700666666e-08
470.01,4.064329595444444e-08
479.98,4.610422731555555e-08
490.025,5.274209446999997e-08
499.985,5.8192088023333327e-08
510.021,6.379840984333333e-08
519.972,6.826939192888888e-08
529.998,7.263745672777779e-08
540.019,7.61107727711111e-08
550.034,7.802503196111111e-08
559.965,7.962605940999999e-08
569.97,8.437705842444443e-08
579.97,8.554307441888889e-08
589.964,8.729046279888891e-08
600.032,9.028180938333327e-08
610.014,9.12990186722222e-08
619.991,8.971284609222224e-08
629.962,8.793704020666666e-08
640.006,8.788960537333332e-08
649.964,8.817856100999999e-08
659.996,8.633950108777771e-08
670.021,8.158803159333331e-08
680.039,6.964914726555554e-08
690.015,4.3575217963333335e-08
700.014,2.1090464504444448e-08
710.006,1.0626229472333337e-08
719.99,6.431392537666666e-09
729.968,4.471757084e-09
740.018,3.381165964555555e-09
749.981,2.5860461659999997e-09
