Wavelength (nm),Current (A)
350.005,6.1829309736666665e-09
360.018,1.0760246369222222e-08
370.028,1.600828493333333e-08
380.034,2.5450623118888872e-08
390.036,4.430469629666667e-08
400.035,6.836557084888887e-08
410.031,9.618743149444441e-08
420.022,1.2824718237777783e-07
430.009,1.5043334641111106e-07
439.993,1.8431790688888884e-07
449.972,2.282559192777777e-07
460.026,2.731909770666666e-07
469.997,3.1225397221111107e-07
479.963,3.5608826562222216e-07
490.005,3.9724484598888876e-07
499.962,4.3481649979999973e-07
509.993,4.699995368666667e-07
520.02,4.988222349888891e-07
529.963,5.274423662111114e-07
539.98,5.467688470222222e-07
549.992,5.645312361555555e-07
559.998,5.753592719222221e-07
570.0,6.040180020333332e-07
579.995,6.120772790444445e-07
589.986,6.235943545555557e-07
599.97,6.332015466555552e-07
610.028,6.278710836444447e-07
620.001,6.105049476777776e-07
629.968,6.000236071222219e-07
640.008,6.020980883333331e-07
649.963,5.994913826444442e-07
659.991,5.810912704222222e-07
670.012,5.518380286777778e-07
680.026,5.220716126666666e-07
690.032,5.625436522888888e-07
700.032,5.758105626999999e-07
710.026,5.679492377666667e-07
720.012,5.343544779666667e-07
729.991,4.790074639444444e-07
739.964,4.031740352111109e-07
750.007,3.059113184444444e-07
