Wavelength (nm),Power (W)
349.973,1.2115596523399998e-07
359.99,1.4906251024700003e-07
370.003,1.89961177154e-07
380.013,2.641959255599998e-07
390.019,3.578316119500002e-07
400.022,4.568182360799998e-07
410.021,5.648300532900003e-07
420.016,6.738617846799997e-07
430.007,7.226929474999995e-07
439.994,8.320390037299998e-07
449.977,9.483548123699997e-07
460.035,1.0556822772600002e-06
470.01,1.1477275495200006e-06
479.98,1.2578276823199996e-06
490.025,1.3424287209100002e-06
499.985,1.434451917279999e-06
510.021,1.4952237149299998e-06
519.972,1.5666711971599999e-06
529.998,1.6188661709900002e-06
540.019,1.64025178336e-06
550.034,1.6545262974999997e-06
559.965,1.7247186295399997e-06
569.97,1.7497085072999994e-06
579.97,1.7566173538600004e-06
589.964,1.7732938490400008e-06
600.032,1.7577402837199999e-06
610.014,1.6942385894899987e-06
619.991,1.6313167935000001e-06
629.962,1.5922581576799995e-06
640.006,1.5580277971400004e-06
649.964,1.5062597088800004e-06
659.996,1.4192072097699996e-06
670.021,1.3288040998399994e-06
680.039,1.2481621581899994e-06
690.015,1.4175287759499996e-06
700.014,1.4634902726499999e-06
710.006,1.4763285224499997e-06
719.99,1.46536210357e-06
729.968,1.44089466859e-06
740.018,1.4061907330499996e-06
749.981,1.3709699044199998e-06
