Wavelength (nm),Current (A)
350.005,3.377477365999997e-09
360.018,5.586330111333334e-09
370.028,8.220614611111114e-09
380.034,1.3311220727777774e-08
390.036,2.392559160111111e-08
400.035,3.798317728222223e-08
410.031,5.4926844750000005e-08
420.022,7.566367627222225e-08
430.009,9.140548005666669e-08
439.993,1.1524129903333335e-07
449.972,1.457553713666667e-07
460.026,1.773351671666666e-07
469.997,2.0539377899999999e-07
479.963,2.371132082222223e-07
490.005,2.6667016981111115e-07
499.962,2.9396627242222216e-07
509.993,3.2006855091111106e-07
520.02,3.4057907708888884e-07
529.963,3.6170506076666636e-07
539.98,3.7714931091111115e-07
549.992,3.915869060999999e-07
559.998,4.004344176555555e-07
570.0,4.2247755813333314e-07
579.995,4.309672214666667e-07
589.986,4.416808679000001e-07
599.97,4.511025989999998e-07
610.028,4.495921897999998e-07
620.001,4.393017315666667e-07
629.968,4.3299607009999987e-07
640.008,4.342445237999998e-07
649.963,4.325309670555554e-07
659.991,4.1940378532222216e-07
670.012,3.978389201888891e-07
680.026,3.756647382777778e-07
690.032,3.974440267333333e-07
700.032,4.111911970444443e-07
710.026,4.145248977333333e-07
720.012,4.046916842111109e-07
729.991,3.8280437118888897e-07
739.964,3.492894310111111e-07
750.007,3.0030556858888895e-07
