Wavelength (nm),Current (A)
349.989,3.5472036718888888e-09
359.994,6.057846350444443e-09
369.997,9.051810953000001e-09
379.995,1.4753863851111108e-08
389.991,2.5023289563333328e-08
399.982,3.771352358444445e-08
409.97,5.2733030761111106e-08
420.034,7.007438402111114e-08
430.014,8.194914322111111e-08
439.989,1.0161524654888895e-07
449.961,1.253280483111111e-07
460.008,1.4977463655555552e-07
469.972,1.7065370346666666e-07
480.01,1.9527142755555559e-07
489.964,2.1733275276666665e-07
499.993,2.39203770688889e-07
510.018,2.5827246183333333e-07
520.037,2.7393465434444437e-07
529.972,2.889717971111111e-07
539.982,2.9894761557777773e-07
549.986,3.084308669555555e-07
559.985,3.2373119194444463e-07
569.979,3.309814670333332e-07
579.967,3.342692580999999e-07
590.029,3.386398869111109e-07
600.006,3.401646868777778e-07
609.977,3.317012256444443e-07
620.021,3.1866839453333343e-07
629.981,3.101647217222222e-07
640.013,3.0603188829999997e-07
650.039,2.9913513701111117e-07
659.98,2.8494123487777795e-07
669.994,2.657778554222223e-07
680.001,2.487340958555555e-07
689.983,2.8274948967777783e-07
699.979,2.791390172666667e-07
709.968,2.675763509222223e-07
720.029,2.4522653445555555e-07
730.004,2.133763252e-07
739.972,1.7240604587777775e-07
750.011,1.2477172654444442e-07
