Wavelength (nm),Current (A)
349.989,3.567101608666667e-09
359.994,6.55331151277778e-09
369.997,1.004066635622222e-08
379.995,1.6719295118888883e-08
389.991,2.8658750792222225e-08
399.982,4.307409194666666e-08
409.97,5.988646475222222e-08
420.034,7.958785442333333e-08
430.014,9.403950937666669e-08
439.989,1.1697615934444441e-07
449.961,1.4331066128888894e-07
460.008,1.7010334005555553e-07
469.972,1.9274033431111108e-07
480.01,2.190698093555555e-07
489.964,2.411209241222221e-07
499.993,2.6373883132222224e-07
510.018,2.8356043206666653e-07
520.037,3.002114940333333e-07
529.972,3.1598715829999993e-07
539.982,3.259737766999999e-07
549.986,3.363304709888889e-07
559.985,3.537454485444443e-07
569.979,3.598035753999998e-07
579.967,3.6473862884444444e-07
590.029,3.726779892444442e-07
600.006,3.7697484363333316e-07
609.977,3.704102073777776e-07
620.021,3.579143153777778e-07
629.981,3.510408917777779e-07
640.013,3.4972432581111113e-07
650.039,3.435821577888889e-07
659.98,3.2786959281111106e-07
669.994,3.077317123666666e-07
680.001,2.889971120888889e-07
689.983,3.478105200222222e-07
699.979,3.477487553666665e-07
709.968,3.375426032444444e-07
720.029,3.143696604555555e-07
730.004,2.800256551555555e-07
739.972,2.3653579676666656e-07
750.011,1.8411314934444432e-07
