Wavelength (nm),Current (A)
349.989,6.194861289555556e-09
359.994,1.180022392333334e-08
369.997,1.83621640611111e-08
379.995,3.042222070888889e-08
389.991,5.174498814444443e-08
399.982,7.70081160611111e-08
409.97,1.0621679453555557e-07
420.034,1.3931130034444444e-07
430.014,1.5985427045555557e-07
439.989,1.9392137380000002e-07
449.961,2.359837592777778e-07
460.008,2.8064246363333336e-07
469.972,3.1902144825555563e-07
480.01,3.6563933505555563e-07
489.964,4.070955453777778e-07
499.993,4.476063876222222e-07
510.018,4.825014093333335e-07
520.037,5.120126480444443e-07
529.972,5.396285310777777e-07
539.982,5.588658909333334e-07
549.986,5.727083428444444e-07
559.985,6.017048146444443e-07
569.979,6.139818260111109e-07
579.967,6.154393635777776e-07
590.029,6.23133472344444e-07
600.006,6.251874382666665e-07
609.977,6.113865645333332e-07
620.021,5.910612222555555e-07
629.981,5.823526970555556e-07
640.013,5.863785965333334e-07
650.039,5.729850228444442e-07
659.98,5.443130747222223e-07
669.994,4.967166020555556e-07
680.001,4.2718961771111094e-07
689.983,4.256478997888889e-07
699.979,3.194221013999999e-07
709.968,2.1650581386666662e-07
720.029,1.3407640509999994e-07
730.004,7.852659902222223e-08
739.972,4.2955716985555584e-08
750.011,2.1260345501111114e-08
