Wavelength (nm),Current (A)
349.973,9.537338186999996e-09
359.99,1.5852309756666666e-08
370.003,2.484663262444443e-08
380.013,4.274045753333334e-08
390.019,6.856304825222224e-08
400.022,9.88449937833333e-08
410.021,1.3412841828888885e-07
420.016,1.74347058111111e-07
430.007,1.988568099222222e-07
439.994,2.437447664111111e-07
449.977,2.906924289777776e-07
460.035,3.381593096888891e-07
470.01,3.815762098777777e-07
479.98,4.309462703444444e-07
490.025,4.7185458338888885e-07
499.985,5.111095184444445e-07
510.021,5.420911619111112e-07
519.972,5.712984959666667e-07
529.998,5.956346861111109e-07
540.019,6.079351133666667e-07
550.034,6.150600612777778e-07
559.965,6.408121734555558e-07
569.97,6.535545333222222e-07
579.97,6.612129380555552e-07
589.964,6.768825827333333e-07
600.032,6.800167597000003e-07
610.014,6.615064451333332e-07
619.991,6.365099678666669e-07
629.962,6.175050608444445e-07
640.006,5.996475415444444e-07
649.964,5.692089827444445e-07
659.996,5.193682119777777e-07
670.021,4.495209746555557e-07
680.039,3.7168085413333323e-07
690.015,3.6822705452222214e-07
700.014,3.4317893788888886e-07
710.006,3.150459429333334e-07
719.99,2.775213808111109e-07
729.968,2.286481337555555e-07
740.018,1.7082447582222234e-07
749.981,1.1211097834444442e-07
