Wavelength (nm),Current (A)
349.973,9.89664882222222e-10
359.99,1.4880644462222228e-09
370.003,2.1569500001111107e-09
380.013,3.0856452016666677e-09
390.019,4.996497472888887e-09
400.022,7.835795393333335e-09
410.021,1.1185916397444442e-08
420.016,1.520857593444444e-08
430.007,1.7889679732222217e-08
439.994,2.2646142138888884e-08
449.977,2.8092642372222237e-08
460.035,3.379672117999998e-08
470.01,3.977095578333331e-08
479.98,4.512434275222223e-08
490.025,5.142814647111111e-08
499.985,5.646731649222221e-08
510.021,6.17621763622222e-08
519.972,6.625237413222222e-08
529.998,7.061584069222223e-08
540.019,7.444249041555556e-08
550.034,7.650159657888893e-08
559.965,7.816211688333329e-08
569.97,8.308799155555559e-08
579.97,8.483029591333334e-08
589.964,8.606383953666669e-08
600.032,8.908994517111107e-08
610.014,8.988215023666663e-08
619.991,8.746187112222224e-08
629.962,8.45439218911111e-08
640.006,8.326529914666662e-08
649.964,8.261029562333333e-08
659.996,8.044213461333332e-08
670.021,7.612648805888889e-08
680.039,7.010374612777775e-08
690.015,6.457749209111113e-08
700.014,6.085342765222221e-08
710.006,5.269968024777775e-08
719.99,3.987624311888888e-08
729.968,2.6300679437777787e-08
740.018,1.5557740588888896e-08
749.981,8.579101250444443e-09
