Wavelength (nm),Current (A)
349.99,2.807743084555555e-09
359.996,4.760448840555555e-09
369.998,7.168356654555554e-09
379.997,1.1726690913333331e-08
389.992,2.0193500664444435e-08
399.984,3.114169287222222e-08
409.971,4.428160463e-08
420.035,6.034182754555556e-08
430.015,7.20226846211111e-08
439.991,9.025053091777778e-08
449.963,1.1268901744444439e-07
460.01,1.3622150695555557e-07
469.973,1.566621952333333e-07
480.012,1.8163962533333335e-07
489.966,2.0429205934444446e-07
499.995,2.2552700619999994e-07
510.02,2.4492713611111113e-07
520.039,2.622889515777778e-07
529.974,2.783790344111111e-07
539.984,2.8793871164444427e-07
549.988,2.9658703668888886e-07
559.987,3.12464798488889e-07
569.981,3.182736343666667e-07
579.969,3.211965949222222e-07
590.031,3.2759704794444425e-07
600.008,3.3080163285555544e-07
609.979,3.220923457777776e-07
620.024,3.072335931333335e-07
629.983,2.9727607243333344e-07
640.016,2.9198992962222216e-07
649.963,2.845714123666667e-07
659.983,2.690604238333332e-07
669.997,2.4685658565555557e-07
680.004,2.2036683558888884e-07
689.986,2.4495468569999987e-07
699.982,2.2470367963333342e-07
709.971,1.9504387072222218e-07
720.031,1.5884187073333332e-07
730.006,1.2266221775555557e-07
739.974,8.954395732777773e-08
750.014,5.970144882222224e-08
