Wavelength (nm),Power (W)
349.989,1.2160018130700002e-07
359.994,1.5188751497399998e-07
369.997,1.88694496057e-07
379.995,2.5306985807000006e-07
389.991,3.5389526273e-07
399.982,4.585913980300003e-07
409.97,5.674678541499999e-07
420.034,6.813370658400003e-07
430.014,7.332276581700002e-07
439.989,8.400523316699996e-07
449.961,9.6390487782e-07
460.008,1.0921835084200004e-06
469.972,1.1940658268500002e-06
480.01,1.3142584720700007e-06
489.964,1.4178417842e-06
499.993,1.514514589690001e-06
510.018,1.5961746032600003e-06
520.037,1.670720296980001e-06
529.972,1.7447482924000008e-06
539.982,1.7782617103199997e-06
549.986,1.8156865461199997e-06
559.985,1.8814082924899998e-06
569.979,1.8930611518900007e-06
579.967,1.8968285165e-06
590.029,1.9095256306599997e-06
600.006,1.8998216946700002e-06
609.977,1.8468718456699998e-06
620.021,1.7640459574599985e-06
629.981,1.7204582359999998e-06
640.013,1.683175734650001e-06
650.039,1.6394691556000006e-06
659.98,1.5649986471800005e-06
669.994,1.4745070989800001e-06
680.001,1.3893305430200007e-06
689.983,1.6594599060200003e-06
699.979,1.6821001298800002e-06
709.968,1.6875117960700009e-06
720.029,1.6627311196900008e-06
730.004,1.6296028957799999e-06
739.972,1.5953598239399995e-06
750.011,1.54902051461e-06
