Wavelength (nm),Current (A)
349.99,2.197003304777778e-09
359.996,3.6056618536666657e-09
369.998,5.439140981222223e-09
379.997,9.155901847111108e-09
389.992,1.6532494682222224e-08
399.984,2.6553166285555562e-08
409.971,3.9112471618888886e-08
420.035,5.4556266544444444e-08
430.015,6.655277749777777e-08
439.991,8.394580537444445e-08
449.963,1.051493731544444e-07
460.01,1.282212369777778e-07
469.973,1.4878671555555554e-07
480.012,1.728009850777778e-07
489.966,1.9427871951111117e-07
499.995,2.1531379191111115e-07
510.02,2.350095794111111e-07
520.039,2.502028682222222e-07
529.974,2.6665462989999996e-07
539.984,2.7687938875555543e-07
549.988,2.862806897555555e-07
559.987,3.013073443888889e-07
569.981,3.060378647222223e-07
579.969,3.0830362002222226e-07
590.031,3.115176319555554e-07
600.008,3.1112631030000013e-07
609.979,3.0260396879999987e-07
620.024,2.9141113625555543e-07
629.983,2.856440112111111e-07
640.016,2.813471473222222e-07
649.963,2.718200005333333e-07
659.983,2.528680901666667e-07
669.997,2.2967530433333323e-07
680.004,2.0723406486666668e-07
689.986,2.3657260734444443e-07
699.982,2.2498152389999997e-07
709.971,2.0353540775555556e-07
720.031,1.7178315586666667e-07
730.006,1.3440361603333334e-07
739.974,9.240210329222224e-08
750.014,5.479940806666666e-08
