Wavelength (nm),Current (A)
349.99,2.675011969333333e-09
359.996,4.440243350555555e-09
369.998,6.360609769000001e-09
379.997,1.0161422560222218e-08
389.992,1.691206770555555e-08
399.984,2.5202498294444445e-08
409.971,3.526017064444443e-08
420.035,4.775779184999998e-08
430.015,5.820635372888888e-08
439.991,7.376173768666667e-08
449.963,9.139982079777778e-08
460.01,1.0965532138888885e-07
469.973,1.2600675160000002e-07
480.012,1.4506191249999998e-07
489.966,1.6186897699999992e-07
499.995,1.7823935304444448e-07
510.02,1.933266864222221e-07
520.039,2.0652873805555563e-07
529.974,2.188602763555555e-07
539.984,2.2634401874444446e-07
549.988,2.3411649621111116e-07
559.987,2.4726814296666656e-07
569.981,2.5280500357777783e-07
579.969,2.579034431666667e-07
590.031,2.655887396888888e-07
600.008,2.700813251000001e-07
609.979,2.6597657684444433e-07
620.024,2.5844041128888894e-07
629.983,2.5476928547777777e-07
640.016,2.541949592555556e-07
649.963,2.5049702082222226e-07
659.983,2.398242780333334e-07
669.997,2.2592068986666668e-07
680.004,2.1255058536666665e-07
689.986,2.400959107444444e-07
699.982,2.430859040777778e-07
709.971,2.3682943975555552e-07
720.031,2.190304537444444e-07
730.006,1.9066602516666666e-07
739.974,1.522847809666667e-07
750.014,1.0647280462333334e-07
