Wavelength (nm),Power (W)
350.005,8.60163412580001e-08
360.018,1.0487105082999989e-07
370.028,1.1935210817199996e-07
380.034,1.5343193929500001e-07
390.036,2.2058085176399995e-07
400.035,2.983111381000001e-07
410.031,3.7859687580999993e-07
420.022,4.6242209551000014e-07
430.009,5.1244853372e-07
439.993,5.9337314963e-07
449.972,6.971107129700003e-07
460.026,7.975594823099993e-07
469.997,8.855126827499999e-07
479.963,9.761503630499996e-07
490.005,1.0616976370699996e-06
499.962,1.13676934011e-06
509.993,1.2080515918100002e-06
520.02,1.2668017621100003e-06
529.963,1.3265974496699996e-06
539.98,1.36648692318e-06
549.992,1.3939846656299993e-06
559.998,1.4160799827000006e-06
570.0,1.4639362626399992e-06
579.995,1.47670284776e-06
589.986,1.4957168411700007e-06
599.97,1.5097892378600003e-06
610.028,1.4750773789299994e-06
620.001,1.420262951259999e-06
629.968,1.3856641453500001e-06
640.008,1.3594357278900001e-06
649.963,1.3328348967699995e-06
659.991,1.2841934569099998e-06
670.012,1.2154892849e-06
680.026,1.1458576500400007e-06
690.032,1.2496294357599995e-06
700.032,1.29171784748e-06
710.026,1.3161917916599991e-06
720.012,1.316098423000001e-06
729.991,1.2924690770700006e-06
739.964,1.2687897355799998e-06
750.007,1.23301495595e-06
