Wavelength (nm),Current (A)
349.973,5.290856960222223e-09
359.99,9.88133602977778e-09
370.003,1.5728432318888885e-08
380.013,2.5635891966666664e-08
390.019,4.386331532777776e-08
400.022,6.749711885444441e-08
410.021,9.644783007666667e-08
420.016,1.3156019497777776e-07
430.007,1.5740369618888894e-07
439.994,1.9350687528888896e-07
449.977,2.3951565103333336e-07
460.035,2.868198076555556e-07
470.01,3.3285018177777783e-07
479.98,3.8144205221111114e-07
490.025,4.2973069009999995e-07
499.985,4.7216769642222245e-07
510.021,5.149139123333333e-07
519.972,5.489570050333333e-07
529.998,5.793253458666668e-07
540.019,6.019193998999999e-07
550.034,6.152418502000001e-07
559.965,6.364139233222224e-07
569.97,6.649930079555552e-07
579.97,6.750137630666667e-07
589.964,6.82427300877778e-07
600.032,6.934512747666665e-07
610.014,6.861651340999998e-07
619.991,6.684102767555559e-07
629.962,6.595604249444443e-07
640.006,6.63810974211111e-07
649.964,6.666810464888888e-07
659.996,6.494010220555558e-07
670.021,6.070916260222222e-07
680.039,5.017818689e-07
690.015,3.1663651939999996e-07
700.014,1.500883873222222e-07
710.006,7.194103480666665e-08
719.99,3.7829675194444454e-08
729.968,2.0576159243333338e-08
740.018,1.0844940529777776e-08
749.981,5.575542779888889e-09
