Wavelength (nm),Power (W)
349.989,1.0956101120999995e-07
359.994,1.2565042734099996e-07
369.997,1.5772129402099998e-07
379.995,2.1106379205500016e-07
389.991,2.9641412375e-07
399.982,3.880736557300001e-07
409.97,4.928229799399997e-07
420.034,5.987561815000003e-07
430.014,6.586829695800001e-07
439.989,7.613947636799999e-07
449.961,8.860437128499993e-07
460.008,1.0091016565299998e-06
469.972,1.1111860760199999e-06
480.01,1.2296321647900008e-06
489.964,1.3382320173099994e-06
499.993,1.4396515741000008e-06
510.018,1.5259922974999993e-06
520.037,1.6002569656600007e-06
529.972,1.6779788575999985e-06
539.982,1.7189604917099994e-06
549.986,1.7594920172499999e-06
559.985,1.8333817904500001e-06
569.979,1.8454278015700005e-06
579.967,1.85387777252e-06
590.029,1.873441155159999e-06
600.006,1.86358693024e-06
609.977,1.8187162573099997e-06
620.021,1.73908266874e-06
629.981,1.6938315270099987e-06
640.013,1.6617399820699997e-06
650.039,1.6191565122900003e-06
659.98,1.5485416713899997e-06
669.994,1.4610022998999994e-06
680.001,1.3673150265300003e-06
689.983,1.4865638007499997e-06
699.979,1.5144243906399995e-06
709.968,1.5157747504100004e-06
720.029,1.49792960948e-06
730.004,1.46507271547e-06
739.972,1.43099008482e-06
750.011,1.3852361968599999e-06
