Wavelength (nm),Current (A)
349.989,4.715194452222221e-09
359.994,8.768320260111113e-09
369.997,1.4067695112222228e-08
379.995,2.281165067666666e-08
389.991,3.900298928444444e-08
399.982,5.7051608044444435e-08
409.97,7.997531534555554e-08
420.034,1.0547173236777771e-07
430.014,1.2219798301111105e-07
439.989,1.4930911407777776e-07
449.961,1.8179731566666676e-07
460.008,2.1425426748888886e-07
469.972,2.428473591666667e-07
480.01,2.7522566452222213e-07
489.964,3.0322973200000003e-07
499.993,3.287347449555555e-07
510.018,3.5089435391111115e-07
520.037,3.6866729972222225e-07
529.972,3.851904834444443e-07
539.982,3.93976208277778e-07
549.986,4.0216873772222225e-07
559.985,4.193597497222222e-07
569.979,4.214331419222221e-07
579.967,4.2516014661111106e-07
590.029,4.27963882e-07
600.006,4.2767748595555545e-07
609.977,4.1709907947777766e-07
620.021,4.019733619444444e-07
629.981,3.929269992e-07
640.013,3.906052035666668e-07
650.039,3.8782873153333345e-07
659.98,3.647772679888888e-07
669.994,3.2057214208888886e-07
680.001,2.297260666e-07
689.983,1.3335475427777778e-07
699.979,5.387217373555557e-08
709.968,1.9913519118888884e-08
720.029,8.739302657333331e-09
730.004,4.827611817444442e-09
739.972,3.0935329447777775e-09
750.011,2.1360494934444436e-09
