Wavelength (nm),Current (A)
350.005,6.0216049976666665e-09
360.018,9.909827857111113e-09
370.028,1.644320143999999e-08
380.034,2.5593163481111096e-08
390.036,4.42379584388889e-08
400.035,6.927937541444444e-08
410.031,9.705326220333329e-08
420.022,1.3193371822222227e-07
430.009,1.5679888184444443e-07
439.993,1.9157929988888887e-07
449.972,2.3621980053333334e-07
460.026,2.849278149888889e-07
469.997,3.260609833444443e-07
479.963,3.733237692444445e-07
490.005,4.1477903606666674e-07
499.962,4.539905240111113e-07
509.993,4.918363788555557e-07
520.02,5.213668282999999e-07
529.963,5.513414934333332e-07
539.98,5.697777890888888e-07
549.992,5.873954322444441e-07
559.998,5.982505708e-07
570.0,6.282299932333335e-07
579.995,6.369372277444443e-07
589.986,6.493866401111111e-07
599.97,6.584277916e-07
610.028,6.518861340888891e-07
620.001,6.340916336555555e-07
629.968,6.247354374888891e-07
640.008,6.261463790888887e-07
649.963,6.226050858777776e-07
659.991,6.027109103444444e-07
670.012,5.628235509111113e-07
680.026,4.715473529888889e-07
690.032,3.48285092188889e-07
700.032,2.1034603734444452e-07
710.026,1.2611993121111106e-07
720.012,8.16040874333333e-08
729.991,5.503546378222224e-08
739.964,3.460823642555554e-08
750.007,2.029969925111111e-08
