Wavelength (nm),Current (A)
349.989,6.51511202511111e-09
359.994,1.2223367476666672e-08
369.997,1.8600810546666668e-08
379.995,3.030549355111111e-08
389.991,5.1281176983333324e-08
399.982,7.578308742555553e-08
409.97,1.0598499067444442e-07
420.034,1.4216543857777772e-07
430.014,1.6699332683333326e-07
439.989,2.0694233119999992e-07
449.961,2.5834319326666663e-07
460.008,3.0405932346666657e-07
469.972,3.4764298065555545e-07
480.01,3.994243192444443e-07
489.964,4.4524272015555554e-07
499.993,4.909981647666666e-07
510.018,5.297943490888889e-07
520.037,5.633435169222221e-07
529.972,5.965058887555556e-07
539.982,6.160266611111109e-07
549.986,6.345314618555556e-07
559.985,6.719583696666665e-07
569.979,6.772118229555556e-07
579.967,6.850865581222219e-07
590.029,6.984437756555553e-07
600.006,7.030366277111109e-07
609.977,6.858641963000001e-07
620.021,6.618745989333336e-07
629.981,6.506043672222222e-07
640.013,6.489471414555553e-07
650.039,6.403372499333336e-07
659.98,6.083337725777777e-07
669.994,5.320880238222225e-07
680.001,3.7152980461111095e-07
689.983,2.1538570071111118e-07
699.979,7.953648456555557e-08
709.968,2.4702206152222218e-08
720.029,8.126315692333335e-09
730.004,3.6158003186666664e-09
739.972,2.269876645555556e-09
750.011,1.7929385003333337e-09
