Wavelength (nm),Current (A)
349.973,7.954055826222224e-09
359.99,1.3111541752222226e-08
370.003,2.0482688413333333e-08
380.013,3.5259483198888885e-08
390.019,5.7321818748888904e-08
400.022,8.322903131222221e-08
410.021,1.1391752589999998e-07
420.016,1.4944218620000005e-07
430.007,1.7097965064444436e-07
439.994,2.1185831718888885e-07
449.977,2.542916369222221e-07
460.035,2.9738301912222217e-07
470.01,3.3630855351111113e-07
479.98,3.803314266777776e-07
490.025,4.1827579869999985e-07
499.985,4.5412215182222215e-07
510.021,4.846451716555556e-07
519.972,5.165033440444441e-07
529.998,5.38906821111111e-07
540.019,5.512049881444444e-07
550.034,5.606590466222222e-07
559.965,5.868726613000001e-07
569.97,5.985836033555552e-07
579.97,6.034104633111114e-07
589.964,6.151786098555553e-07
600.032,6.178448507333332e-07
610.014,6.028067985555555e-07
619.991,5.827684492111115e-07
629.962,5.682399150999998e-07
640.006,5.518061351555556e-07
649.964,5.218205832999998e-07
659.996,4.764301045444446e-07
670.021,4.210455819888888e-07
680.039,3.6651107201111105e-07
690.015,3.7441314909999993e-07
700.014,3.6863056201111086e-07
710.006,3.547203906000001e-07
719.99,3.285667162555554e-07
729.968,2.893926864111112e-07
740.018,2.358408890555555e-07
749.981,1.7100173908888882e-07
