Wavelength (nm),Power (W)
349.973,1.1997963849599995e-07
359.99,1.4725880710199997e-07
370.003,1.8767993876200006e-07
380.013,2.6123890815e-07
390.019,3.541146498099999e-07
400.022,4.5107471078999996e-07
410.021,5.537555314100003e-07
420.016,6.614528502199998e-07
430.007,7.064627805700002e-07
439.994,8.183184019e-07
449.977,9.272397358e-07
460.035,1.03510916004e-06
470.01,1.1259964876299998e-06
479.98,1.2373530856100003e-06
490.025,1.3201111448800008e-06
499.985,1.4048445029600004e-06
510.021,1.4714458285000004e-06
519.972,1.532425925409999e-06
529.998,1.5806020093799984e-06
540.019,1.6016306141900002e-06
550.034,1.6141021047600009e-06
559.965,1.6805208595000008e-06
569.97,1.7063484852400003e-06
579.97,1.7129669540299989e-06
589.964,1.7315196484200002e-06
600.032,1.7164096619099992e-06
610.014,1.65348248464e-06
619.991,1.5938815840999999e-06
629.962,1.5520653988900002e-06
640.006,1.5253898550299998e-06
649.964,1.4778134010100006e-06
659.996,1.3975204638400004e-06
670.021,1.3079802311800006e-06
680.039,1.2320974844200007e-06
690.015,1.37128403363e-06
700.014,1.41708071792e-06
710.006,1.4338794796400005e-06
719.99,1.4282855613600002e-06
729.968,1.4019016202600004e-06
740.018,1.3750026295300013e-06
749.981,1.3403192349599994e-06
