Wavelength (nm),Current (A)
349.989,5.756157875444442e-09
359.994,1.0649930597777785e-08
369.997,1.6330125058888892e-08
379.995,2.7161190239999988e-08
389.991,4.6608779610000005e-08
399.982,7.113284238333332e-08
409.97,9.96389236144445e-08
420.034,1.328290647777778e-07
430.014,1.5458442736666666e-07
439.989,1.904197649222222e-07
449.961,2.332375687111111e-07
460.008,2.7777310924444437e-07
469.972,3.1671088914444445e-07
480.01,3.6301443388888893e-07
489.964,4.0090855197777793e-07
499.993,4.402514772333334e-07
510.018,4.7460050528888896e-07
520.037,5.037622430333333e-07
529.972,5.323566717555557e-07
539.982,5.492120260444443e-07
549.986,5.654602421222221e-07
559.985,5.952238358333336e-07
569.979,6.043792724666665e-07
579.967,6.130531151555551e-07
590.029,6.279218440222219e-07
600.006,6.352999120111111e-07
609.977,6.233823272555554e-07
620.021,6.017207023555559e-07
629.981,5.903375445555556e-07
640.013,5.882349273444447e-07
650.039,5.79500079122222e-07
659.98,5.572294495666668e-07
669.994,5.236054028222223e-07
680.001,4.782269133333333e-07
689.983,4.6595345707777785e-07
699.979,4.023179461666665e-07
709.968,3.3389027538888895e-07
720.029,2.664148523777778e-07
730.004,2.0813689128888877e-07
739.972,1.571039035777778e-07
750.011,1.0887169626666668e-07
