Wavelength (nm),Current (A)
349.989,3.2591463031111106e-09
359.994,5.659864518666665e-09
369.997,8.391736168777777e-09
379.995,1.3826968253333332e-08
389.991,2.372572353555556e-08
399.982,3.663949334888889e-08
409.97,5.129942852555556e-08
420.034,6.991357817777778e-08
430.014,8.320319189444448e-08
439.989,1.0472074509888892e-07
449.961,1.2910639934444445e-07
460.008,1.5551565463333335e-07
469.972,1.7852849956666674e-07
480.01,2.050997616222222e-07
489.964,2.3018329091111116e-07
499.993,2.516509463555553e-07
510.018,2.7137571648888884e-07
520.037,2.886568156444444e-07
529.972,3.074056943e-07
539.982,3.160056768555554e-07
549.986,3.266799807444442e-07
559.985,3.4403092803333315e-07
569.979,3.4999693601111126e-07
579.967,3.5500062857777773e-07
590.029,3.614709149444444e-07
600.006,3.659467592888889e-07
609.977,3.557205978888889e-07
620.021,3.447191233888887e-07
629.981,3.4096429216666676e-07
640.013,3.365620467555554e-07
650.039,3.282686882666667e-07
659.98,3.142986975444446e-07
669.994,2.832390368888889e-07
680.001,2.561098363222222e-07
689.983,2.8372410452222224e-07
699.979,2.781350281222223e-07
709.968,2.673843272333333e-07
720.029,2.489216128666666e-07
730.004,2.2385678953333336e-07
739.972,1.9247954423333328e-07
750.011,1.516418467444444e-07
