Wavelength (nm),Power (W)
349.973,8.981142933799998e-08
359.99,1.0872904055999992e-07
370.003,1.3226646160899997e-07
380.013,1.6882281201199995e-07
390.019,2.3548076966e-07
400.022,3.185509077700002e-07
410.021,4.0768158671999965e-07
420.016,5.035556547600002e-07
430.007,5.565263913500004e-07
439.994,6.423997493699998e-07
449.977,7.533874009200001e-07
460.035,8.577963469700002e-07
470.01,9.517613074499997e-07
479.98,1.0519054657799999e-06
490.025,1.1491579286300013e-06
499.985,1.2411467031100003e-06
510.021,1.3235411728499994e-06
519.972,1.3922528768600003e-06
529.998,1.4582469157600002e-06
540.019,1.5010637759499986e-06
550.034,1.52507239304e-06
559.965,1.5705370601300003e-06
569.97,1.628200179150001e-06
579.97,1.64662304817e-06
589.964,1.6643211569499993e-06
600.032,1.6865238041699993e-06
610.014,1.660516234700002e-06
619.991,1.6012148843200002e-06
629.962,1.5515254557499992e-06
640.006,1.5236977117100001e-06
649.964,1.4985561495299995e-06
659.996,1.4405667895199994e-06
670.021,1.3552486234399998e-06
680.039,1.2714000274600003e-06
690.015,1.2920436188099989e-06
700.014,1.3473099817799997e-06
710.006,1.3809941907300002e-06
719.99,1.3948760204599995e-06
729.968,1.3812681169000002e-06
740.018,1.3583761574800004e-06
749.981,1.3363006501800005e-06
