Wavelength (nm),Current (A)
350.005,6.004050343666669e-09
360.018,1.0338029342666665e-08
370.028,1.5641634722222223e-08
380.034,2.517285619000001e-08
390.036,4.3858984158888906e-08
400.035,6.738851422444445e-08
410.031,9.516306169555556e-08
420.022,1.2957422184444447e-07
430.009,1.519688147888889e-07
439.993,1.8575042487777776e-07
449.972,2.2971604371111107e-07
460.026,2.767873411555556e-07
469.997,3.1610247369999994e-07
479.963,3.6066345876666667e-07
490.005,4.026630592111112e-07
499.962,4.4104010948888884e-07
509.993,4.772868993222222e-07
520.02,5.067382510333333e-07
529.963,5.346838336111111e-07
539.98,5.528819661222219e-07
549.992,5.709977790888888e-07
559.998,5.811036279222223e-07
570.0,6.119656535666664e-07
579.995,6.177506085666668e-07
589.986,6.276069778444445e-07
599.97,6.337544196999997e-07
610.028,6.255226675555556e-07
620.001,6.071478853555557e-07
629.968,5.963514899999999e-07
640.008,5.967529518777778e-07
649.963,5.957551802777777e-07
659.991,5.73151944422222e-07
670.012,5.283957089333333e-07
680.026,4.493922498555555e-07
690.032,3.7822431700000026e-07
700.032,2.696861844555555e-07
710.026,1.800820628222222e-07
720.012,1.149710991777778e-07
729.991,6.987933318555554e-08
739.964,4.014847961999998e-08
750.007,2.136041141777777e-08
