Wavelength (nm),Current (A)
349.973,8.561917339333332e-09
359.99,1.4040061278888885e-08
370.003,2.1838798832222205e-08
380.013,3.750346112222222e-08
390.019,6.13366935088889e-08
400.022,8.901229746555555e-08
410.021,1.215009586888889e-07
420.016,1.5741144223333322e-07
430.007,1.796258972333334e-07
439.994,2.212931867555556e-07
449.977,2.654299218777777e-07
460.035,3.0934114345555545e-07
470.01,3.4830564871111096e-07
479.98,3.9201365944444424e-07
490.025,4.2920406412222217e-07
499.985,4.6658529649999977e-07
510.021,4.963451485666667e-07
519.972,5.232689279888891e-07
529.998,5.457770490111112e-07
540.019,5.572209574888887e-07
550.034,5.671632432666667e-07
559.965,5.939257023e-07
569.97,6.07770214011111e-07
579.97,6.152828561e-07
589.964,6.284601041666666e-07
600.032,6.30110782488889e-07
610.014,6.127097877777777e-07
619.991,5.934246894222221e-07
629.962,5.841150882777777e-07
640.006,5.791415919000001e-07
649.964,5.640875917e-07
659.996,5.338771045666666e-07
670.021,4.975514231666664e-07
680.039,4.5537807464444437e-07
690.015,4.808801597444444e-07
700.014,4.773226218666666e-07
710.006,4.6000645002222243e-07
719.99,4.29580783011111e-07
729.968,3.827138902888889e-07
740.018,3.172786421111109e-07
749.981,2.3726115728888896e-07
