Wavelength (nm),Current (A)
350.005,6.382571718000001e-09
360.018,1.1095625280222223e-08
370.028,1.653314416e-08
380.034,2.6388162935555553e-08
390.036,4.552262132e-08
400.035,6.988303047e-08
410.031,9.90898224422222e-08
420.022,1.3438993932222218e-07
430.009,1.5881497600000003e-07
439.993,1.9534367477777775e-07
449.972,2.4154846348888897e-07
460.026,2.880187061444444e-07
469.997,3.2831908727777767e-07
479.963,3.7362355042222225e-07
490.005,4.166627428333333e-07
499.962,4.5588708394444427e-07
509.993,4.924497535111112e-07
520.02,5.207891951444441e-07
529.963,5.491319444444445e-07
539.98,5.680887359444445e-07
549.992,5.849856572555555e-07
559.998,5.944006330888889e-07
570.0,6.235307375777778e-07
579.995,6.307655900666665e-07
589.986,6.413189357777776e-07
599.97,6.511765946666667e-07
610.028,6.459249162222223e-07
620.001,6.276332002222221e-07
629.968,6.175644673555555e-07
640.008,6.184764788e-07
649.963,6.162232811666668e-07
659.991,5.951246855e-07
670.012,5.458016220111112e-07
680.026,4.2717733614444444e-07
690.032,2.88108417411111e-07
700.032,1.6011835466666672e-07
710.026,9.000782583777777e-08
720.012,5.2510305818888894e-08
729.991,3.0512448428888885e-08
739.964,1.6703625345555556e-08
750.007,8.551191334222224e-09
