Wavelength (nm),Current (A)
349.973,6.313442119111112e-09
359.99,1.0329381652777778e-08
370.003,1.6239812945555553e-08
380.013,2.8579939510000002e-08
390.019,4.733148310777777e-08
400.022,6.993792766555556e-08
410.021,9.717914694555558e-08
420.016,1.2908276943333335e-07
430.007,1.4991123487777768e-07
439.994,1.8733697715555556e-07
449.977,2.2696965398888893e-07
460.035,2.671151197999999e-07
470.01,3.0379484223333326e-07
479.98,3.458436380111112e-07
490.025,3.814032103888889e-07
499.985,4.167433680222221e-07
510.021,4.4584401975555577e-07
519.972,4.730194313888888e-07
529.998,4.957191721000001e-07
540.019,5.084623172555552e-07
550.034,5.182156472444444e-07
559.965,5.440222548888889e-07
569.97,5.566470596444443e-07
579.97,5.608851288999999e-07
589.964,5.70030062511111e-07
600.032,5.684120082777778e-07
610.014,5.493297804333333e-07
619.991,5.276910601888889e-07
629.962,5.157085958777776e-07
640.006,5.084296650333331e-07
649.964,4.942763381222221e-07
659.996,4.6907974452222216e-07
670.021,4.412596763777778e-07
680.039,4.147752973444445e-07
690.015,4.3745525111111117e-07
700.014,4.445639411111112e-07
710.006,4.341882353444443e-07
719.99,4.0793911245555544e-07
729.968,3.6293886154444434e-07
740.018,3.027896374666667e-07
749.981,2.2808805727777783e-07
