Wavelength (nm),Current (A)
349.989,4.4172210397777765e-09
359.994,7.99064552888889e-09
369.997,1.2406390154444448e-08
379.995,2.099279168222221e-08
389.991,3.6671487337777765e-08
399.982,5.6019661038888887e-08
409.97,7.914991452444448e-08
420.034,1.062170316177778e-07
430.014,1.2470543949999998e-07
439.989,1.544026062111111e-07
449.961,1.8965303964444444e-07
460.008,2.2674742642222215e-07
469.972,2.6088823208888885e-07
480.01,2.971130752444445e-07
489.964,3.298506233222222e-07
499.993,3.615736749222221e-07
510.018,3.91018049688889e-07
520.037,4.161904046333333e-07
529.972,4.3949644589999994e-07
539.982,4.5332279361111093e-07
549.986,4.6846879213333333e-07
559.985,4.956851767999999e-07
569.979,5.026999918222221e-07
579.967,5.096691290333333e-07
590.029,5.203671195555555e-07
600.006,5.253670898888888e-07
609.977,5.149699863e-07
620.021,4.946392949000001e-07
629.981,4.814806821111113e-07
640.013,4.7571289590000007e-07
650.039,4.656733544666666e-07
659.98,4.422437241333333e-07
669.994,4.0485535327777775e-07
680.001,3.5467018601111114e-07
689.983,3.4553943019999994e-07
699.979,3.2288503351111115e-07
709.968,2.9996888658888895e-07
720.029,2.707892812333333e-07
730.004,2.3389152225555556e-07
739.972,1.8906824533333324e-07
750.011,1.3803386448888882e-07
