Wavelength (nm),Current (A)
349.989,1.955013876888888e-09
359.994,3.1967417075555562e-09
369.997,4.6298652251111114e-09
379.995,7.633328954000002e-09
389.991,1.3389755707777783e-08
399.982,2.1098074264444442e-08
409.97,3.082045805e-08
420.034,4.340517637777777e-08
430.014,5.368261937111113e-08
439.989,6.992045369888887e-08
449.961,8.863644667111108e-08
460.008,1.0869953679555556e-07
469.972,1.2654224638888888e-07
480.01,1.478343140777777e-07
489.964,1.676357879666667e-07
499.993,1.8681233143333332e-07
510.018,2.0403878751111102e-07
520.037,2.1960687829999996e-07
529.972,2.358572446111111e-07
539.982,2.446242639222221e-07
549.986,2.5452667897777773e-07
559.985,2.6965092046666665e-07
569.979,2.7569744447777783e-07
579.967,2.8012205337777763e-07
590.029,2.8568094173333325e-07
600.006,2.8667731392222217e-07
609.977,2.7836098717777786e-07
620.021,2.664543721444444e-07
629.981,2.6066572557777776e-07
640.013,2.5978055449999996e-07
650.039,2.56270688588889e-07
659.98,2.436414230666666e-07
669.994,2.2679581986666663e-07
680.001,2.1079332114444437e-07
689.983,2.4788154146666666e-07
699.979,2.439915887555555e-07
709.968,2.3381690448888884e-07
720.029,2.1690249331111105e-07
730.004,1.9544014278888884e-07
739.972,1.702829346222223e-07
750.011,1.399523311222222e-07
