Wavelength (nm),Current (A)
349.989,5.415864738444446e-09
359.994,1.0259694550555556e-08
369.997,1.6061556269999997e-08
379.995,2.6856338143333328e-08
389.991,4.667671240777779e-08
399.982,7.044169891222222e-08
409.97,9.876087428444446e-08
420.034,1.3141806167777777e-07
430.014,1.536262692333334e-07
439.989,1.8861276098888886e-07
449.961,2.3111306537777782e-07
460.008,2.7538212349999994e-07
469.972,3.147085888555553e-07
480.01,3.6038473017777777e-07
489.964,4.0063754506666664e-07
499.993,4.423777722444446e-07
510.018,4.800735356666665e-07
520.037,5.091981193444445e-07
529.972,5.392186625222223e-07
539.982,5.587348397222222e-07
549.986,5.75243586966667e-07
559.985,6.050972911888887e-07
569.979,6.174547204999999e-07
579.967,6.25771848311111e-07
590.029,6.367614205333332e-07
600.006,6.429662714555558e-07
609.977,6.295635397777778e-07
620.021,6.067931381888889e-07
629.981,5.909737284666668e-07
640.013,5.872056520777779e-07
650.039,5.749844179777778e-07
659.98,5.431134345666667e-07
669.994,4.844792948333333e-07
680.001,3.859170756555554e-07
689.983,3.146211551888889e-07
699.979,2.3690750992222217e-07
709.968,1.8052834083333322e-07
720.029,1.3738838563333337e-07
730.004,1.0171101193888891e-07
739.972,7.090951973666667e-08
750.011,4.5707449795555553e-08
