Wavelength (nm),Current (A)
350.005,1.908658812444445e-09
360.018,2.976399083111111e-09
370.028,4.2646149789999995e-09
380.034,6.792114668999997e-09
390.036,1.2150603192222216e-08
400.035,1.933639747777777e-08
410.031,2.8074432123333327e-08
420.022,3.898968118333335e-08
430.009,4.7690328636666674e-08
439.993,6.028067106333334e-08
449.972,7.583294585111105e-08
460.026,9.182307568666666e-08
469.997,1.0620976310333329e-07
479.963,1.2268098896666663e-07
490.005,1.383739714111111e-07
499.962,1.5295601883333316e-07
509.993,1.669076890888889e-07
520.02,1.7901924802222214e-07
529.963,1.9080319906666668e-07
539.98,1.9935595735555558e-07
549.992,2.0763528475555555e-07
559.998,2.1462075928888884e-07
570.0,2.2872089863333318e-07
579.995,2.3591505604444434e-07
589.986,2.4360266292222216e-07
599.97,2.500705045555555e-07
610.028,2.499557455111112e-07
620.001,2.442271094666666e-07
629.968,2.4089724353333323e-07
640.008,2.408873703333334e-07
649.963,2.386657870888888e-07
659.991,2.297957141999999e-07
670.012,2.1625325002222223e-07
680.026,2.0264052339999994e-07
690.032,2.1333110156666667e-07
700.032,2.190956556666668e-07
710.026,2.1906162845555558e-07
720.012,2.1141260579999992e-07
729.991,1.9665252235555563e-07
739.964,1.745935402444445e-07
750.007,1.4366763255555554e-07
