Wavelength (nm),Current (A)
349.973,5.8899840076666664e-09
359.99,1.1030308004000001e-08
370.003,1.7382222981111104e-08
380.013,2.8294130011111117e-08
390.019,4.8253744191111135e-08
400.022,7.411604762888882e-08
410.021,1.0526731796999999e-07
420.016,1.4411514766666665e-07
430.007,1.7257266051111112e-07
439.994,2.1260847062222225e-07
449.977,2.634526708777779e-07
460.035,3.146870721777778e-07
470.01,3.629832852777778e-07
479.98,4.1419969896666646e-07
490.025,4.6522266601111097e-07
499.985,5.110782781666667e-07
510.021,5.553923697333333e-07
519.972,5.898594617111112e-07
529.998,6.239119598555555e-07
540.019,6.485330401e-07
550.034,6.602587047444441e-07
559.965,6.786942556e-07
569.97,7.049409065777779e-07
579.97,7.159461688888887e-07
589.964,7.31457118977778e-07
600.032,7.555839469333333e-07
610.014,7.585073338666669e-07
619.991,7.41262013644444e-07
629.962,7.253386296111109e-07
640.006,7.184799363555555e-07
649.964,7.085120820444446e-07
659.996,6.803053071777776e-07
670.021,6.109650908111111e-07
680.039,4.2055533809999995e-07
690.015,1.8575031817777773e-07
700.014,6.862019122444444e-08
710.006,2.4815431086666663e-08
719.99,9.373079665111111e-09
729.968,4.3059271474444434e-09
740.018,2.5094145314444435e-09
749.981,1.8257164916666664e-09
