Wavelength (nm),Power (W)
349.987,9.756609411399995e-08
359.993,1.1120314035299996e-07
369.995,1.2641561696900005e-07
379.994,1.538912331310001e-07
389.989,2.006178179249999e-07
399.981,2.527260520699999e-07
409.968,3.088696607500001e-07
420.032,3.6889961238000005e-07
430.012,4.028107204999999e-07
439.988,4.6254898677999976e-07
450.039,5.340678478700003e-07
460.007,6.0596995514e-07
469.97,6.690246757699997e-07
480.008,7.3610024403e-07
489.962,8.018034640100005e-07
499.991,8.599438021600003e-07
510.016,9.135222492399998e-07
520.035,9.5966150184e-07
529.97,1.0054638514e-06
539.979,1.0277043530200005e-06
549.984,1.0491997039900006e-06
559.983,1.090709485529999e-06
569.976,1.09614795179e-06
579.965,1.096190204929999e-06
590.026,1.1039568753000007e-06
600.003,1.1002752955999997e-06
609.975,1.0671112932000007e-06
620.019,1.01637717423e-06
629.978,9.865525732199999e-07
640.011,9.577543784300004e-07
650.037,9.391766798299998e-07
659.978,8.942659604799996e-07
669.991,8.429710049799996e-07
679.998,7.914425646399997e-07
689.98,9.5385325894e-07
699.976,9.6975019372e-07
709.965,9.691321566100004e-07
720.026,9.509270500800001e-07
730.001,9.2542697442e-07
739.969,8.979300648199996e-07
750.008,8.658883575900001e-07
