Wavelength (nm),Current (A)
349.987,3.319765441777777e-09
359.993,5.650432878222221e-09
369.995,8.602320993666665e-09
379.994,1.4159044400000005e-08
389.989,2.4111102065555545e-08
399.981,3.6626572882222227e-08
409.968,5.1393921512222225e-08
420.032,6.825105912999998e-08
430.012,8.011355269000001e-08
439.988,9.904097922333338e-08
450.039,1.220118024777778e-07
460.007,1.4572815707777775e-07
469.97,1.6725055189999996e-07
480.008,1.9242864844444446e-07
489.962,2.147268577111111e-07
499.991,2.376623150888888e-07
510.016,2.5524983934444426e-07
520.035,2.716434923888889e-07
529.97,2.873814253777777e-07
539.979,2.966800453222223e-07
549.984,3.0579088136666675e-07
559.983,3.218989568222223e-07
569.976,3.2814975604444445e-07
579.965,3.268247895555555e-07
590.026,3.310148866666667e-07
600.003,3.3275661755555555e-07
609.975,3.2669300209999987e-07
620.019,3.170472582e-07
629.978,3.126593389e-07
640.011,3.050104366111111e-07
650.037,2.918325162000001e-07
659.978,2.686600788222223e-07
669.991,2.404566811888889e-07
679.998,2.1128518251111114e-07
689.98,2.3648531145555537e-07
699.976,2.2605790031111116e-07
709.965,2.1623235204444446e-07
720.026,2.0452450341111118e-07
730.001,1.820579660000001e-07
739.969,1.5467934022222213e-07
750.008,1.1987372809999997e-07
