Wavelength (nm),Power (W)
350.005,1.1899041808000001e-07
360.018,1.3778846231400003e-07
370.028,1.5787663265800012e-07
380.034,1.9083802449599995e-07
390.036,2.5550305829000027e-07
400.035,3.3225648595999977e-07
410.031,4.134170122999999e-07
420.022,5.015966502e-07
430.009,5.499407752599997e-07
439.993,6.301666659000003e-07
449.972,7.318770969300003e-07
460.026,8.307848147999995e-07
469.997,9.155701963000001e-07
479.963,1.00593309152e-06
490.005,1.0863122008999997e-06
499.962,1.16497060274e-06
509.993,1.23777187359e-06
520.02,1.2904366036799994e-06
529.963,1.350659360370001e-06
539.98,1.3844713442199997e-06
549.992,1.41649298883e-06
559.998,1.4309811081499983e-06
570.0,1.4851721232800003e-06
579.995,1.5008716382799992e-06
589.986,1.5206175606899988e-06
599.97,1.5252328728200012e-06
610.028,1.4982015886999996e-06
620.001,1.4426326231800003e-06
629.968,1.403311316630001e-06
640.008,1.3841158273000006e-06
649.963,1.3664280561400007e-06
659.991,1.3207038751600004e-06
670.012,1.2541953231800005e-06
680.026,1.1844416234899998e-06
690.032,1.2724173371500004e-06
700.032,1.3180754814600005e-06
710.026,1.3447072962199995e-06
720.012,1.3426766480999989e-06
729.991,1.32584965394e-06
739.964,1.2996249949700004e-06
750.007,1.26502783072e-06
