Wavelength (nm),Current (A)
349.989,5.799847653666669e-09
359.994,1.0669782636555557e-08
369.997,1.6830297406666663e-08
379.995,2.807130304666668e-08
389.991,4.802878947777777e-08
399.982,7.255072449333331e-08
409.97,1.0253198484999993e-07
420.034,1.3897952404444439e-07
430.014,1.627243072222223e-07
439.989,1.9996344921111104e-07
449.961,2.4620616487777785e-07
460.008,2.9355520727777775e-07
469.972,3.3609121901111113e-07
480.01,3.859130999444444e-07
489.964,4.317315308333332e-07
499.993,4.7636737929999995e-07
510.018,5.166709983888889e-07
520.037,5.514628272111112e-07
529.972,5.841864484777774e-07
539.982,6.041785001444443e-07
549.986,6.224689340666667e-07
559.985,6.550876819111108e-07
569.979,6.666351503333331e-07
579.967,6.76271891588889e-07
590.029,6.907064845555557e-07
600.006,6.974973799888889e-07
609.977,6.846409892111109e-07
620.021,6.672523064222226e-07
629.981,6.528990989111112e-07
640.013,6.518472347888889e-07
650.039,6.431904903555554e-07
659.98,6.168326891666665e-07
669.994,5.702190923222224e-07
680.001,4.6185651832222224e-07
689.983,3.212506394666667e-07
699.979,1.483748038111111e-07
709.968,5.316301098777779e-08
720.029,1.696565786222222e-08
730.004,6.225838812333331e-09
739.972,3.0190245496666656e-09
750.011,2.064382368333334e-09
