Wavelength (nm),Current (A)
350.005,6.106025989000004e-09
360.018,1.0707409566666667e-08
370.028,1.6167605144444452e-08
380.034,2.5969212657777786e-08
390.036,4.4627269383333306e-08
400.035,6.817566449222224e-08
410.031,9.673172189999997e-08
420.022,1.3105032511111112e-07
430.009,1.5544172087777777e-07
439.993,1.9065682039999997e-07
449.972,2.3429324997777777e-07
460.026,2.7824408506666666e-07
469.997,3.155894379888888e-07
479.963,3.603245200111111e-07
490.005,4.030972710666666e-07
499.962,4.431167851444444e-07
509.993,4.803883494222225e-07
520.02,5.124159431555556e-07
529.963,5.424612511444446e-07
539.98,5.623850292333335e-07
549.992,5.788629659e-07
559.998,5.903189823666663e-07
570.0,6.195218833333332e-07
579.995,6.282372283333334e-07
589.986,6.386879925555553e-07
599.97,6.474792655444443e-07
610.028,6.43104362388889e-07
620.001,6.246952067444447e-07
629.968,6.147427760444444e-07
640.008,6.142999420888888e-07
649.963,6.116063653222223e-07
659.991,5.911410357777779e-07
670.012,5.506614673999999e-07
680.026,4.462073511444444e-07
690.032,2.9007896743333335e-07
700.032,1.3194364728888887e-07
710.026,5.6199515539999976e-08
720.012,2.7252614842222222e-08
729.991,1.5472320691111116e-08
739.964,9.261524101000001e-09
750.007,5.528908962333331e-09
