Wavelength (nm),Power (W)
350.005,1.0482317467100004e-07
360.018,1.2402387088999986e-07
370.028,1.4933248323100008e-07
380.034,1.8475537317000003e-07
390.036,2.4767912411000015e-07
400.035,3.2168135480999987e-07
410.031,4.0178226520999974e-07
420.022,4.905187634800001e-07
430.009,5.4039031928e-07
439.993,6.230972573200001e-07
449.972,7.286064416299999e-07
460.026,8.298106089699998e-07
469.997,9.1355020637e-07
479.963,1.0063717177899997e-06
490.005,1.09181011394e-06
499.962,1.1677338949199993e-06
509.993,1.2404851038e-06
520.02,1.2959553811399995e-06
529.963,1.3527694182499999e-06
539.98,1.385345790909999e-06
549.992,1.418160606469999e-06
559.998,1.4319930380400007e-06
570.0,1.490168900780001e-06
579.995,1.5032775632699993e-06
589.986,1.5161210199899993e-06
599.97,1.5258065513400018e-06
610.028,1.4977703301400006e-06
620.001,1.4445476205400003e-06
629.968,1.405067269390001e-06
640.008,1.3879276229999998e-06
649.963,1.3683369138399997e-06
659.991,1.31459196893e-06
670.012,1.2474646017899998e-06
680.026,1.1783300329400008e-06
690.032,1.2684253823499997e-06
700.032,1.3159655407099992e-06
710.026,1.3415186413699988e-06
720.012,1.3430455300099993e-06
729.991,1.3247844600600006e-06
739.964,1.2996074957600003e-06
750.007,1.26417526524e-06
