Wavelength (nm),Power (W)
349.973,1.1528316416399995e-07
359.99,1.4269516157599998e-07
370.003,1.83075360229e-07
380.013,2.5609841751000007e-07
390.019,3.497307102399999e-07
400.022,4.4811099467e-07
410.021,5.545217646900003e-07
420.016,6.648699591e-07
430.007,7.1381812155e-07
439.994,8.266240258000003e-07
449.977,9.344082425600003e-07
460.035,1.0414268178300005e-06
470.01,1.1409002757400006e-06
479.98,1.2504471174399996e-06
490.025,1.3319535139499995e-06
499.985,1.4242819173799995e-06
510.021,1.4881956474400006e-06
519.972,1.5531117185799996e-06
529.998,1.6041018614899993e-06
540.019,1.6220753218800014e-06
550.034,1.6294323529199992e-06
559.965,1.6974762917299996e-06
569.97,1.7177008822300011e-06
579.97,1.7257003651500002e-06
589.964,1.74713208288e-06
600.032,1.7294013174500002e-06
610.014,1.6714930262299994e-06
619.991,1.6083444058099996e-06
629.962,1.569273990739999e-06
640.006,1.54211333386e-06
649.964,1.4885362253500002e-06
659.996,1.404062964539999e-06
670.021,1.3125721682799994e-06
680.039,1.2370530015200002e-06
690.015,1.3971973078100005e-06
700.014,1.4439255760800009e-06
710.006,1.4602018041300003e-06
719.99,1.4540550842300015e-06
729.968,1.4296971079000003e-06
740.018,1.3999223181699997e-06
749.981,1.3645370171699986e-06
