Wavelength (nm),Current (A)
349.973,6.74621469277778e-09
359.99,1.123088466e-08
370.003,1.768906841333333e-08
380.013,3.094301496333332e-08
390.019,5.0482324110000006e-08
400.022,7.402642687555555e-08
410.021,1.0193247213333332e-07
420.016,1.3452313797777774e-07
430.007,1.5618820327777783e-07
439.994,1.9502361071111116e-07
449.977,2.3586633758888897e-07
460.035,2.771936090111111e-07
470.01,3.154114034444444e-07
479.98,3.581032400111112e-07
490.025,3.9445507791111113e-07
499.985,4.3158541544444455e-07
510.021,4.583898406444443e-07
519.972,4.849864456111111e-07
529.998,5.091099532111109e-07
540.019,5.246384191444444e-07
550.034,5.349617835888889e-07
559.965,5.615763346111112e-07
569.97,5.748985179111112e-07
579.97,5.817020109000003e-07
589.964,5.935218752222223e-07
600.032,5.946341387222223e-07
610.014,5.789472987444445e-07
619.991,5.606816254333332e-07
629.962,5.506241803444445e-07
640.006,5.404654672222221e-07
649.964,5.166446526444442e-07
659.996,4.778563345444446e-07
670.021,4.356442800777778e-07
680.039,3.9757606876666685e-07
690.015,4.240044360444445e-07
700.014,4.224137276555556e-07
710.006,4.105358060333334e-07
719.99,3.8619701336666666e-07
729.968,3.493131480999999e-07
740.018,2.981239885222222e-07
749.981,2.304444195888889e-07
