Wavelength (nm),Power (W)
350.005,8.52314001770001e-08
360.018,1.1101153514599994e-07
370.028,1.255129516459999e-07
380.034,1.7212277143799994e-07
390.036,2.4050411344700005e-07
400.035,3.241614039899999e-07
410.031,4.0451574285999963e-07
420.022,4.880769627300002e-07
430.009,5.287571478999996e-07
439.993,6.014375076899999e-07
449.972,6.964375370900002e-07
460.026,7.8922295787e-07
469.997,8.676401191399997e-07
479.963,9.573640195400002e-07
490.005,1.039001604390001e-06
499.962,1.1185070988700001e-06
509.993,1.1902862337500002e-06
520.02,1.2474176327600004e-06
529.963,1.3070359801799994e-06
539.98,1.342678865490001e-06
549.992,1.3742690260200001e-06
559.998,1.3835918480500004e-06
570.0,1.4397880398000005e-06
579.995,1.4528605696799999e-06
589.986,1.4683689192499997e-06
599.97,1.4777914486299998e-06
610.028,1.4531037095500004e-06
620.001,1.3994559725200004e-06
629.968,1.3637209450999995e-06
640.008,1.3427932315699998e-06
649.963,1.322666348090001e-06
659.991,1.2747956629300002e-06
670.012,1.2089609429500001e-06
680.026,1.13946009118e-06
690.032,1.23998521138e-06
700.032,1.2815250745e-06
710.026,1.3064615586399999e-06
720.012,1.3045534808899995e-06
729.991,1.2825916878100007e-06
739.964,1.2533312303400002e-06
750.007,1.2181191225799996e-06
