Wavelength (nm),Power (W)
350.005,1.14125104218e-07
360.018,1.2920611726699995e-07
370.028,1.5049973306600003e-07
380.034,1.8729332327100005e-07
390.036,2.5476269867999994e-07
400.035,3.3341087903999994e-07
410.031,4.152971406299999e-07
420.022,5.048543906700001e-07
430.009,5.588420404400002e-07
439.993,6.369179655700003e-07
449.972,7.397513558799998e-07
460.026,8.382458614599999e-07
469.997,9.1882218451e-07
479.963,1.0123969755499994e-06
490.005,1.0960810712399998e-06
499.962,1.1736346388799998e-06
509.993,1.2480253844e-06
520.02,1.3030350356199995e-06
529.963,1.3662575310399998e-06
539.98,1.4012727325499997e-06
549.992,1.4348077302800004e-06
559.998,1.4517954133000002e-06
570.0,1.5043613797199997e-06
579.995,1.5176280755199998e-06
589.986,1.5300634714800001e-06
599.97,1.5421576199699994e-06
610.028,1.5106031254000005e-06
620.001,1.4540186896400006e-06
629.968,1.4162136579700007e-06
640.008,1.3972200064899995e-06
649.963,1.3740262625700007e-06
659.991,1.32517623516e-06
670.012,1.2554143398299997e-06
680.026,1.1843099419999999e-06
690.032,1.2731316916899998e-06
700.032,1.3203737426999998e-06
710.026,1.3463844113600005e-06
720.012,1.3448941189099996e-06
729.991,1.3304521423100003e-06
739.964,1.3029103416899998e-06
750.007,1.2674612686299999e-06
