Wavelength (nm),Current (A)
349.989,2.5540081498888887e-09
359.994,4.259130808000001e-09
369.997,6.324686207777778e-09
379.995,1.0470611654444439e-08
389.991,1.8016657139999996e-08
399.982,2.7326039472222213e-08
409.97,3.8606962836666664e-08
420.034,5.279722747777775e-08
430.014,6.428827181444444e-08
439.989,8.16010668611111e-08
449.961,1.0189799713888891e-07
460.008,1.2273090517777778e-07
469.972,1.4144122702222226e-07
480.01,1.628162982e-07
489.964,1.8219976783333317e-07
499.993,2.0100691675555546e-07
510.018,2.1740459764444448e-07
520.037,2.3187488527777785e-07
529.972,2.4515263126666647e-07
539.982,2.5392221208888887e-07
549.986,2.626461951e-07
559.985,2.7817944712222217e-07
569.979,2.834277676777778e-07
579.967,2.8932438957777773e-07
590.029,2.992730071666667e-07
600.006,3.0305080009999996e-07
609.977,2.9873971725555547e-07
620.021,2.9185415631111107e-07
629.981,2.8661932705555557e-07
640.013,2.862486931333334e-07
650.039,2.8237838371111113e-07
659.98,2.713449745222221e-07
669.994,2.5756027483333333e-07
680.001,2.4192765578888897e-07
689.983,2.822759752444444e-07
699.979,2.895606035333333e-07
709.968,2.890436333666665e-07
720.029,2.7900919565555564e-07
730.004,2.5839726997777775e-07
739.972,2.2872679573333328e-07
750.011,1.8714313472222223e-07
