Wavelength (nm),Current (A)
349.973,5.071826162111108e-09
359.99,9.547445627666664e-09
370.003,1.5329768553333336e-08
380.013,2.508417478666665e-08
390.019,4.3237332914444434e-08
400.022,6.753572776555556e-08
410.021,9.686624978777777e-08
420.016,1.3266747160000002e-07
430.007,1.5880281036666666e-07
439.994,1.9453939449999994e-07
449.977,2.414413743333333e-07
460.035,2.877749135888889e-07
470.01,3.301690623222222e-07
479.98,3.7689671328888893e-07
490.025,4.256078178888889e-07
499.985,4.670343753666667e-07
510.021,5.092793172777779e-07
519.972,5.433851469999999e-07
529.998,5.765331400333334e-07
540.019,5.993160125666668e-07
550.034,6.14279505977778e-07
559.965,6.344877152444442e-07
569.97,6.592771915888887e-07
579.97,6.706855355111108e-07
589.964,6.805634927444442e-07
600.032,7.000695513888886e-07
610.014,6.993602455666668e-07
619.991,6.843113093777775e-07
629.962,6.721373827777779e-07
640.006,6.675993002222225e-07
649.964,6.560680744111112e-07
659.996,6.302319314555554e-07
670.021,5.733446740777779e-07
680.039,4.284402738666665e-07
690.015,2.485273421555556e-07
700.014,1.3947883087777777e-07
710.006,8.730889507000001e-08
719.99,5.86454743922222e-08
729.968,3.933592094888889e-08
740.018,2.485740503666668e-08
749.981,1.4575896639999999e-08
