Wavelength (nm),Current (A)
349.973,7.919789190888888e-09
359.99,1.3027156890000004e-08
370.003,2.0205031349999987e-08
380.013,3.459563772444443e-08
390.019,5.5484395498888886e-08
400.022,7.990638196999998e-08
410.021,1.0852582071555558e-07
420.016,1.4254317173333333e-07
430.007,1.6640069467777778e-07
439.994,2.0712270683333331e-07
449.977,2.4875907714444437e-07
460.035,2.914267560777777e-07
470.01,3.299314344888889e-07
479.98,3.7536956645555557e-07
490.025,4.1477219364444444e-07
499.985,4.5353943295555563e-07
510.021,4.837737840999998e-07
519.972,5.127101659555553e-07
529.998,5.37606040611111e-07
540.019,5.522990395888887e-07
550.034,5.632830959e-07
559.965,5.909000576555555e-07
569.97,6.043146000999999e-07
579.97,6.11615838988889e-07
589.964,6.229715442444443e-07
600.032,6.234095122888891e-07
610.014,6.069304831555555e-07
619.991,5.876916265e-07
629.962,5.776467439888888e-07
640.006,5.707162046000002e-07
649.964,5.553838496666667e-07
659.996,5.28905080177778e-07
670.021,4.969968397777777e-07
680.039,4.646605756444445e-07
690.015,4.873317103333332e-07
700.014,4.843146128000002e-07
710.006,4.5774742386666675e-07
719.99,4.049292034555554e-07
729.968,3.308199265e-07
740.018,2.441961717444443e-07
749.981,1.591231372444444e-07
