Wavelength (nm),Current (A)
350.005,6.507258492444444e-09
360.018,1.1341881321111105e-08
370.028,1.6906011612222215e-08
380.034,2.6796540131111112e-08
390.036,4.5990810041111125e-08
400.035,7.01980135288889e-08
410.031,9.951742948555557e-08
420.022,1.3425999518888895e-07
430.009,1.582589252888889e-07
439.993,1.940721390666667e-07
449.972,2.397149395666666e-07
460.026,2.854848398e-07
469.997,3.2631776307777775e-07
479.963,3.719816109999999e-07
490.005,4.1426633276666683e-07
499.962,4.537536355888889e-07
509.993,4.900980377000002e-07
520.02,5.191260056777779e-07
529.963,5.467901059777777e-07
539.98,5.637190612111111e-07
549.992,5.787257231888887e-07
559.998,5.871767245e-07
570.0,6.160558811444443e-07
579.995,6.251608117222222e-07
589.986,6.368070067111108e-07
599.97,6.437567551666667e-07
610.028,6.313188907444448e-07
620.001,6.060860898111111e-07
629.968,5.88479256088889e-07
640.008,5.846358711888887e-07
649.963,5.76519496711111e-07
659.991,5.40940642811111e-07
670.012,4.5215537813333337e-07
680.026,3.1856516998888876e-07
690.032,2.315445838888889e-07
700.032,1.5583555485555557e-07
710.026,9.888641768888887e-08
720.012,5.6182643709999967e-08
729.991,2.771145927333334e-08
739.964,1.2061741034444452e-08
750.007,5.1388586961111114e-09
