Wavelength (nm),Current (A)
349.973,5.012300820222223e-09
359.99,9.266977138666662e-09
370.003,1.461402246444444e-08
380.013,2.3829053553333337e-08
390.019,4.1228604192222214e-08
400.022,6.468205982777776e-08
410.021,9.255611188888891e-08
420.016,1.2524311643333335e-07
430.007,1.4891537585555555e-07
439.994,1.8320060783333323e-07
449.977,2.276571845888889e-07
460.035,2.7281102785555535e-07
470.01,3.154437245444445e-07
479.98,3.5940662195555543e-07
490.025,4.039165596888888e-07
499.985,4.4278822133333347e-07
510.021,4.806740633444443e-07
519.972,5.101313840777778e-07
529.998,5.398456737666665e-07
540.019,5.602570019444446e-07
550.034,5.710970979666667e-07
559.965,5.883629851333332e-07
569.97,6.145988892999999e-07
579.97,6.27530582211111e-07
589.964,6.406794171444446e-07
600.032,6.551005989222223e-07
610.014,6.482914431777775e-07
619.991,6.238459836222223e-07
629.962,6.032237455666667e-07
640.006,5.944593386333334e-07
649.964,5.873558177000001e-07
659.996,5.695368893666667e-07
670.021,5.417205715333334e-07
680.039,5.115790838333334e-07
690.015,5.374776671333331e-07
700.014,5.429698959777777e-07
710.006,5.202906618444443e-07
719.99,4.6957734743333344e-07
729.968,4.021786752666664e-07
740.018,3.2550656873333333e-07
749.981,2.429413806e-07
