Wavelength (nm),Power (W)
350.005,1.2482268377800002e-07
360.018,1.4391760459399998e-07
370.028,1.6488600671800008e-07
380.034,1.9805007250800012e-07
390.036,2.624660957400001e-07
400.035,3.383092883800002e-07
410.031,4.2039206010999975e-07
420.022,5.0894422037e-07
430.009,5.560290283599999e-07
439.993,6.382248395200003e-07
449.972,7.434869579300001e-07
460.026,8.420130421999995e-07
469.997,9.269113138899993e-07
479.963,1.0200913587800004e-06
490.005,1.1054640084e-06
499.962,1.18341442008e-06
509.993,1.2559546189900005e-06
520.02,1.31117352624e-06
529.963,1.3707704767299998e-06
539.98,1.4037213202799995e-06
549.992,1.4361599232199998e-06
559.998,1.4500344149600005e-06
570.0,1.5016557626499997e-06
579.995,1.5162905822399997e-06
589.986,1.53033438616e-06
599.97,1.54161196171e-06
610.028,1.5117755299399986e-06
620.001,1.4548272292499997e-06
629.968,1.4185167185399995e-06
640.008,1.4013329206400003e-06
649.963,1.3801216687700006e-06
659.991,1.3328477449899993e-06
670.012,1.26498840757e-06
680.026,1.1919373133300008e-06
690.032,1.2829189404300002e-06
700.032,1.3317875743799994e-06
710.026,1.35762904791e-06
720.012,1.3560100865699996e-06
729.991,1.3386856255599991e-06
739.964,1.3122088927699995e-06
750.007,1.27814336285e-06
