Wavelength (nm),Current (A)
350.005,6.0064315493333325e-09
360.018,1.0404636274888892e-08
370.028,1.5537620874444437e-08
380.034,2.4981407196666662e-08
390.036,4.357179639222222e-08
400.035,6.746100890333331e-08
410.031,9.522389095333331e-08
420.022,1.2727003847777773e-07
430.009,1.494170385777778e-07
439.993,1.8297442684444438e-07
449.972,2.259401731666667e-07
460.026,2.684029226444445e-07
469.997,3.064768835777778e-07
479.963,3.4920279633333325e-07
490.005,3.889997116444445e-07
499.962,4.2593250879999996e-07
509.993,4.5993630033333314e-07
520.02,4.88118651188889e-07
529.963,5.170552925999998e-07
539.98,5.358842595222219e-07
549.992,5.523613421222219e-07
559.998,5.628297604444444e-07
570.0,5.913780720333331e-07
579.995,6.004538228333331e-07
589.986,6.105504396333332e-07
599.97,6.202756181555551e-07
610.028,6.156265538777778e-07
620.001,5.981307532666665e-07
629.968,5.879524590888886e-07
640.008,5.88368424311111e-07
649.963,5.851863691444447e-07
659.991,5.675530809444445e-07
670.012,5.380820682555556e-07
680.026,5.027103577666667e-07
690.032,5.284353966444445e-07
700.032,5.052522945e-07
710.026,4.5519009271111074e-07
720.012,3.8778323249999965e-07
729.991,3.199709566333333e-07
739.964,2.569979185222222e-07
750.007,1.9287424034444445e-07
