Wavelength (nm),Power (W)
349.973,1.1135996797199997e-07
359.99,1.3644662921500005e-07
370.003,1.72598643643e-07
380.013,2.3749399824900001e-07
390.019,3.201451036900001e-07
400.022,4.0692721724e-07
410.021,4.993801259599998e-07
420.016,5.944006717900002e-07
430.007,6.351394026500004e-07
439.994,7.357698768900001e-07
449.977,8.365749987999999e-07
460.035,9.308201259899999e-07
470.01,1.0149902323000002e-06
479.98,1.1186287027400003e-06
490.025,1.1959298086799995e-06
499.985,1.2832204738800002e-06
510.021,1.34305575452e-06
519.972,1.40525569465e-06
529.998,1.4564283162299993e-06
540.019,1.47765948842e-06
550.034,1.4910227701900007e-06
559.965,1.5529957033800016e-06
569.97,1.5751781575299979e-06
579.97,1.583132796559999e-06
589.964,1.6053449229599996e-06
600.032,1.5939781178399992e-06
610.014,1.5378723849700002e-06
619.991,1.4824337808199998e-06
629.962,1.4419559227e-06
640.006,1.4142467853699998e-06
649.964,1.3695009130300004e-06
659.996,1.2926544417900005e-06
670.021,1.2086361399799996e-06
680.039,1.1385249218099999e-06
690.015,1.2197475930799994e-06
700.014,1.2587640230599997e-06
710.006,1.2719779692399997e-06
719.99,1.2723799625299998e-06
729.968,1.2523936567700005e-06
740.018,1.2255512598100007e-06
749.981,1.1975425628199995e-06
