Wavelength (nm),Current (A)
349.99,2.462830809333333e-09
359.996,4.138366516777778e-09
369.998,6.140821703444443e-09
379.997,1.0098569130666669e-08
389.992,1.7500264174444443e-08
399.984,2.6862572763333327e-08
409.971,3.827323798777778e-08
420.035,5.220992351e-08
430.015,6.302467956555556e-08
439.991,7.99053887611111e-08
449.963,9.977326248555551e-08
460.01,1.2068385231111114e-07
469.973,1.3939857508888886e-07
480.012,1.613503081e-07
489.966,1.8098152158888887e-07
499.995,1.996623130555556e-07
510.02,2.1580708330000004e-07
520.039,2.3007245007777773e-07
529.974,2.4389589968888883e-07
539.984,2.525886893333332e-07
549.988,2.604922223222222e-07
559.987,2.738505410444444e-07
569.981,2.7897892948888884e-07
579.969,2.8289220995555553e-07
590.031,2.895799686888889e-07
600.008,2.901507497111112e-07
609.979,2.832719900555554e-07
620.024,2.720335920555555e-07
629.983,2.659601319999999e-07
640.016,2.625664302888888e-07
649.963,2.554877699222223e-07
659.983,2.408099518444444e-07
669.997,2.2189983625555557e-07
680.004,2.0289867042222212e-07
689.986,2.358057002666667e-07
699.982,2.3150412563333332e-07
709.971,2.213743531666667e-07
720.031,2.0427454976666665e-07
730.006,1.814261033888888e-07
739.974,1.5358137262222217e-07
750.014,1.1875255227777777e-07
