Wavelength (nm),Current (A)
350.005,6.033831556333333e-09
360.018,1.0566251794e-08
370.028,1.5790869637777772e-08
380.034,2.5317518954444438e-08
390.036,4.3951062868888866e-08
400.035,6.770343364555556e-08
410.031,9.547100968888887e-08
420.022,1.2832210659999996e-07
430.009,1.5069252334444444e-07
439.993,1.845801062888888e-07
449.972,2.2771149531111114e-07
460.026,2.7081877967777777e-07
469.997,3.086316503555554e-07
479.963,3.524423768777778e-07
490.005,3.9501514065555575e-07
499.962,4.340726791444446e-07
509.993,4.7019832501111135e-07
520.02,4.987507083666665e-07
529.963,5.25832595788889e-07
539.98,5.425980901333332e-07
549.992,5.583559343333331e-07
559.998,5.663112195111111e-07
570.0,5.920776780444445e-07
579.995,5.977330938444442e-07
589.986,6.085686699111107e-07
599.97,6.224350701222219e-07
610.028,6.219879335111111e-07
620.001,6.079348919333335e-07
629.968,5.958724276666669e-07
640.008,5.916509559777776e-07
649.963,5.835516934666667e-07
659.991,5.559243053666668e-07
670.012,4.844308476555559e-07
680.026,3.387239108888886e-07
690.032,2.2206652932222225e-07
700.032,1.3913686116666666e-07
710.026,9.000788099555552e-08
720.012,5.691026847666667e-08
729.991,3.2943341578888884e-08
739.964,1.6782142118888883e-08
750.007,7.664644678999997e-09
