Wavelength (nm),Current (A)
349.973,7.752932139e-09
359.99,1.2816349955555555e-08
370.003,2.003281082444444e-08
380.013,3.452638100999999e-08
390.019,5.5820663517777777e-08
400.022,8.163224108333331e-08
410.021,1.1183100064444445e-07
420.016,1.4614944229999991e-07
430.007,1.6799540216666662e-07
439.994,2.0798494574444442e-07
449.977,2.5075443423333326e-07
460.035,2.949247869e-07
470.01,3.3601877708888904e-07
479.98,3.8294647874444424e-07
490.025,4.2395868672222194e-07
499.985,4.641413577222222e-07
510.021,4.96900532522222e-07
519.972,5.261876418333335e-07
529.998,5.519946458333332e-07
540.019,5.675724845111109e-07
550.034,5.802136034333332e-07
559.965,6.10694695533333e-07
569.97,6.25216343122222e-07
579.97,6.352615981222222e-07
589.964,6.501450029333331e-07
600.032,6.527608595666669e-07
610.014,6.361119672555553e-07
619.991,6.182411331111108e-07
629.962,6.121826250888887e-07
640.006,6.089087999777775e-07
649.964,5.947469938777776e-07
659.996,5.659580823777777e-07
670.021,5.320482285666666e-07
680.039,4.978193933888888e-07
690.015,5.350905968888889e-07
700.014,5.238668833555554e-07
710.006,4.839347077000001e-07
719.99,4.1630380676666676e-07
729.968,3.316128444222222e-07
740.018,2.421110781222222e-07
749.981,1.5870274752222215e-07
