Wavelength (nm),Current (A)
350.005,6.429925195222222e-09
360.018,1.1264287386666662e-08
370.028,1.672042184e-08
380.034,2.6451537338888888e-08
390.036,4.5582922874444436e-08
400.035,6.966258235555554e-08
410.031,9.829729021444446e-08
420.022,1.3285403365555556e-07
430.009,1.5652746237777777e-07
439.993,1.884113458555556e-07
449.972,2.3698926019999999e-07
460.026,2.7881947956666676e-07
469.997,3.172726969777777e-07
479.963,3.609371524333331e-07
490.005,4.037574767999999e-07
499.962,4.398451055111112e-07
509.993,4.784178638666667e-07
520.02,5.142802979777778e-07
529.963,5.444506348777776e-07
539.98,5.642660882333332e-07
549.992,5.817272419e-07
559.998,5.916526041999999e-07
570.0,6.194505950666666e-07
579.995,6.263110308777774e-07
589.986,6.358547273888887e-07
599.97,6.473938533555558e-07
610.028,6.432622098333337e-07
620.001,6.257599608222218e-07
629.968,6.148770040555557e-07
640.008,6.136310619111109e-07
649.963,6.098807690333333e-07
659.991,5.888522943e-07
670.012,5.366930553444446e-07
680.026,4.1260880603333323e-07
690.032,2.753995619444444e-07
700.032,1.5509541325555552e-07
710.026,8.752693482222219e-08
720.012,4.970477205e-08
729.991,2.724023943999999e-08
739.964,1.3910811555555547e-08
750.007,6.628560393666667e-09
