Wavelength (nm),Current (A)
349.973,5.862771267333331e-09
359.99,1.096969970888889e-08
370.003,1.731979791555555e-08
380.013,2.7833898475555568e-08
390.019,4.711161031666668e-08
400.022,7.244672365777777e-08
410.021,1.033640227111111e-07
420.016,1.4186122457777776e-07
430.007,1.7100162066666674e-07
439.994,2.110008465888888e-07
449.977,2.616912303555556e-07
460.035,3.135498067e-07
470.01,3.626982097999999e-07
479.98,4.140485925444443e-07
490.025,4.655344745555556e-07
499.985,5.119078821333333e-07
510.021,5.582994100222221e-07
519.972,5.932893165000002e-07
529.998,6.277105013666669e-07
540.019,6.534591494555556e-07
550.034,6.680167198444443e-07
559.965,6.892263226666665e-07
569.97,7.196554406444445e-07
579.97,7.344625944888893e-07
589.964,7.477849430111112e-07
600.032,7.649861531222218e-07
610.014,7.622407690222219e-07
619.991,7.421929958555559e-07
629.962,7.25670695855556e-07
640.006,7.225340095444443e-07
649.964,7.203308693444449e-07
659.996,6.981621048777776e-07
670.021,6.583786990888888e-07
680.039,5.875568702222221e-07
690.015,4.3968392031111124e-07
700.014,2.2340372397777765e-07
710.006,8.238105986888892e-08
719.99,2.6442351133333334e-08
729.968,8.581964723666669e-09
740.018,3.5017287181111113e-09
749.981,2.0783609103333335e-09
