Wavelength (nm),Current (A)
349.99,2.4823372567777776e-09
359.996,3.95236905922222e-09
369.998,5.602789109666666e-09
379.997,8.648258789555558e-09
389.992,1.4473309906666668e-08
399.984,2.186133695444445e-08
409.971,3.0854045594444444e-08
420.035,4.167762307222222e-08
430.015,5.0226256527777804e-08
439.991,6.317321937444446e-08
449.963,7.874141098222225e-08
460.01,9.466872487777777e-08
469.973,1.089968826466666e-07
480.012,1.2713640477777772e-07
489.966,1.4175150959999997e-07
499.995,1.5696147375555555e-07
510.02,1.7053055173333335e-07
520.039,1.8211481543333327e-07
529.974,1.9356621568888887e-07
539.984,2.013679839888889e-07
549.988,2.0886420525555557e-07
559.987,2.2121740888888893e-07
569.981,2.272735513444444e-07
579.969,2.3185144342222223e-07
590.031,2.3798884173333329e-07
600.008,2.415104682777778e-07
609.979,2.3796907634444448e-07
620.024,2.3096961735555563e-07
629.983,2.271342189000001e-07
640.016,2.265114254111112e-07
649.963,2.2603377334444433e-07
659.983,2.150921458e-07
669.997,2.030010152888889e-07
680.004,1.9170258841111114e-07
689.986,2.1267264592222229e-07
699.982,2.2061398078888887e-07
709.971,2.2069486229999991e-07
720.031,2.1221448524444448e-07
730.006,1.957281532666666e-07
739.974,1.713940712888889e-07
750.014,1.4023860889999998e-07
