Wavelength (nm),Current (A)
349.99,3.1426448264444436e-09
359.996,5.329601064222219e-09
369.998,7.958290836222222e-09
379.997,1.2963527538888892e-08
389.992,2.2088200361111103e-08
399.984,3.3583584004444446e-08
409.971,4.724294699666667e-08
420.035,6.32657128722222e-08
430.015,7.448512224444442e-08
439.991,9.264574283555554e-08
449.963,1.1326083898888891e-07
460.01,1.402726574444444e-07
469.973,1.5868910638888885e-07
480.012,1.8553224363333337e-07
489.966,2.0817792003333334e-07
499.995,2.3005049837777776e-07
510.02,2.471474684111111e-07
520.039,2.632196038777778e-07
529.974,2.8085824486666656e-07
539.984,2.916130390555555e-07
549.988,3.0095696632222215e-07
559.987,3.162991014777778e-07
569.981,3.2100747741111125e-07
579.969,3.2354700798888884e-07
590.031,3.3074747325555546e-07
600.008,3.2900848623333335e-07
609.979,3.1947344325555544e-07
620.024,3.083112960222222e-07
629.983,3.0009719403333337e-07
640.016,2.9824189102222215e-07
649.963,2.911526332666666e-07
659.983,2.7738752713333336e-07
669.997,2.5563544456666665e-07
680.004,2.3384953656666666e-07
689.986,2.6783604883333336e-07
699.982,2.5333570900000007e-07
709.971,2.266700037444445e-07
720.031,1.8859783027777776e-07
730.006,1.4506354723333342e-07
739.974,1.0180546450111108e-07
750.014,6.396472693222222e-08
