Wavelength (nm),Current (A)
350.005,1.5523979795555546e-09
360.018,2.2380182192222215e-09
370.028,3.034594401222222e-09
380.034,4.650294361444443e-09
390.036,8.048997209666666e-09
400.035,1.270918028e-08
410.031,1.852037102555556e-08
420.022,2.570706174777777e-08
430.009,3.155838258777778e-08
439.993,4.011649255222222e-08
449.972,5.099061811777776e-08
460.026,6.217625168333335e-08
469.997,7.195865400333333e-08
479.963,8.303180476999997e-08
490.005,9.352323580111112e-08
499.962,1.0262059245555554e-07
509.993,1.1123981044333335e-07
520.02,1.1863824169999997e-07
529.963,1.260406672666666e-07
539.98,1.3139401406666662e-07
549.992,1.3651123774444446e-07
559.998,1.396571812e-07
570.0,1.4753785316666668e-07
579.995,1.5141618898888884e-07
589.986,1.5545879203333334e-07
599.97,1.5930728631111112e-07
610.028,1.5907004999999987e-07
620.001,1.5542793546666675e-07
629.968,1.5341091826666666e-07
640.008,1.5389302172222223e-07
649.963,1.533278483444445e-07
659.991,1.4837987381111107e-07
670.012,1.4033023794444444e-07
680.026,1.3139385735555553e-07
690.032,1.385112959666667e-07
700.032,1.373040980666667e-07
710.026,1.2772880497777772e-07
720.012,1.1139632621111116e-07
729.991,9.230788198333331e-08
739.964,7.291915365e-08
750.007,5.426722914555557e-08
