Wavelength (nm),Power (W)
349.973,1.1499870360199998e-07
359.99,1.4039605056100004e-07
370.003,1.7693076174699996e-07
380.013,2.4255859102999994e-07
390.019,3.289124421500001e-07
400.022,4.173160243400001e-07
410.021,5.142219810399997e-07
420.016,6.141723401e-07
430.007,6.565757010499998e-07
439.994,7.607076267300001e-07
449.977,8.606795665000001e-07
460.035,9.609654036999994e-07
470.01,1.0451068533599993e-06
479.98,1.1500561630300003e-06
490.025,1.2256697874199998e-06
499.985,1.30843236946e-06
510.021,1.3700006548199995e-06
519.972,1.4318829074100003e-06
529.998,1.4823759010699998e-06
540.019,1.495600011479999e-06
550.034,1.510070067650001e-06
559.965,1.57495765736e-06
569.97,1.59838559843e-06
579.97,1.6040031738e-06
589.964,1.6233927709999989e-06
600.032,1.6170831918800008e-06
610.014,1.5576376147799994e-06
619.991,1.4999453060299998e-06
629.962,1.4631149571100003e-06
640.006,1.4352895044799997e-06
649.964,1.3864518831999993e-06
659.996,1.3098530321e-06
670.021,1.2233739476499994e-06
680.039,1.1530207092299996e-06
690.015,1.2486736563000012e-06
700.014,1.28701421084e-06
710.006,1.2990007257499996e-06
719.99,1.2930909214100003e-06
729.968,1.2722020505400003e-06
740.018,1.2445684216399995e-06
749.981,1.2127126067400002e-06
