Wavelength (nm),Current (A)
349.989,2.428982361888889e-09
359.994,4.031637064999999e-09
369.997,6.042616150999999e-09
379.995,1.0165662436333334e-08
389.991,1.8245586949999993e-08
399.982,2.8205762247777772e-08
409.97,4.0522313628888884e-08
420.034,5.5940772036666665e-08
430.014,6.830667039777773e-08
439.989,8.670855827777778e-08
449.961,1.0829957962888887e-07
460.008,1.3051911954444444e-07
469.972,1.4998543762222228e-07
480.01,1.7228395126666664e-07
489.964,1.9264511935555555e-07
499.993,2.1257289275555562e-07
510.018,2.298915635111111e-07
520.037,2.450825701777779e-07
529.972,2.592628592333333e-07
539.982,2.6858763831111124e-07
549.986,2.784573018777778e-07
559.985,2.9538782779999997e-07
569.979,3.0231347475555547e-07
579.967,3.0796769221111117e-07
590.029,3.1567484033333325e-07
600.006,3.2052197058888887e-07
609.977,3.155406768e-07
620.021,3.063724170666668e-07
629.981,3.0103785380000006e-07
640.013,2.9912070403333335e-07
650.039,2.9419180307777763e-07
659.98,2.815031200111111e-07
669.994,2.6385892495555555e-07
680.001,2.4773562033333326e-07
689.983,2.905956464e-07
699.979,2.984853879555556e-07
709.968,2.9093042184444454e-07
720.029,2.7372998001111115e-07
730.004,2.459902167222222e-07
739.972,2.0636185114444436e-07
750.011,1.5551032542222224e-07
