Wavelength (nm),Power (W)
349.989,9.560838129899995e-08
359.994,1.2646769006799994e-07
369.997,1.5655115441099996e-07
379.995,2.1166275723099986e-07
389.991,2.997711044999999e-07
399.982,3.9448995201000004e-07
409.97,4.925487185999998e-07
420.034,5.893619409499999e-07
430.014,6.476751183500003e-07
439.989,7.558540114099998e-07
449.961,8.850106627000005e-07
460.008,1.0095592548800006e-06
469.972,1.11895527092e-06
480.01,1.2422162242599992e-06
489.964,1.3587932983400004e-06
499.993,1.46436979325e-06
510.018,1.5618497548000011e-06
520.037,1.6403779579500004e-06
529.972,1.7239995719100018e-06
539.982,1.7700208182299999e-06
549.986,1.8142317722099998e-06
559.985,1.8872066441400009e-06
569.979,1.9031166102199992e-06
579.967,1.91030119997e-06
590.029,1.930189193499999e-06
600.006,1.9303459996099997e-06
609.977,1.8767801225899996e-06
620.021,1.7929728531299998e-06
629.981,1.7531997711799997e-06
640.013,1.7211614869199995e-06
650.039,1.6771078361800011e-06
659.98,1.6001171320700001e-06
669.994,1.5159909060199997e-06
680.001,1.4306103685500003e-06
689.983,1.5918964487099987e-06
699.979,1.6182264033700003e-06
709.968,1.6295353304499999e-06
720.029,1.6038890976699996e-06
730.004,1.5664590944500004e-06
739.972,1.5262944395499998e-06
750.011,1.4818294675900002e-06
