Wavelength (nm),Power (W)
349.99,1.1228859670000003e-07
359.996,1.3842358292300004e-07
369.998,1.6926020968699995e-07
379.997,2.2065367517599997e-07
389.992,3.0964446326e-07
399.984,4.074021702699999e-07
409.971,5.0826656052e-07
420.035,6.169496583799997e-07
430.015,6.733854636000002e-07
439.991,7.798100798599997e-07
449.963,8.982153095799999e-07
460.01,1.0138368898699998e-06
469.973,1.1123224882599997e-06
480.012,1.2270589303600002e-06
489.966,1.3299960801299992e-06
499.995,1.43076559481e-06
510.02,1.5103403034699995e-06
520.039,1.5821416394700002e-06
529.974,1.6500937500800002e-06
539.984,1.688495162830001e-06
549.988,1.715024339890001e-06
559.987,1.7825819842399998e-06
569.981,1.7919242352699999e-06
579.969,1.7892140430700009e-06
590.031,1.8020295791400005e-06
600.008,1.7940236982499998e-06
609.979,1.7398299673800004e-06
620.024,1.6614675109000002e-06
629.983,1.6101482918900006e-06
640.016,1.579288145749999e-06
649.963,1.5405642404300003e-06
659.983,1.4695290615799998e-06
669.997,1.3832189051999997e-06
680.004,1.3031746749600008e-06
689.986,1.4964946677800003e-06
699.982,1.5268561554500007e-06
709.971,1.5337083499099994e-06
720.031,1.5129227114599997e-06
730.006,1.477876264680001e-06
739.974,1.44801694663e-06
750.014,1.4032433410100007e-06
